Ticker,Gross Margin (TTM),Operating Margin (TTM),Pretax Margin (TTM),Net Margin (TTM)
BXRX,,,,
MUDSU,,,,
CBNK,,21.24184218,21.05643726,26.62136606
STAA,74.54406232,7.89160036,8.67330293,9.35379698
SHAK,18.03272898,7.04283631,4.62794293,3.3349649
MTW,18.71217491,5.91025571,3.2168366,2.54075568
BRN,6.01535241,-32.17027216,-58.55547802,-57.41800419
PDEX,35.95911625,18.02257554,17.88147842,13.67265469
ICD,6.54315773,-1.34036011,-29.91620907,-29.85628825
NVAX,,-694.44325367,-711.0384739,-711.0384739
OCFT,35.3088996,-69.99019436,-75.2800162,-71.78073819
BRID,32.07378694,4.56756274,4.42206885,3.39678338
AIHS,21.82536379,-4.56093341,-14.28976674,-15.20168185
SRNE,38.83144566,-620.96589463,-1143.98065666,-929.20590481
JD,14.46028118,0.89206016,2.69594131,2.13236344
PAACU,,,,
CFB,,21.57636215,21.66729069,18.07739623
BBW,45.37798743,0.4658197,0.46138895,0.07739046
DLPN,6.23402067,-21.18732334,-21.54794284,-19.28336744
ONE,46.94183086,4.36175447,4.90830716,3.31308615
RMED,-22.9337408,-801.91693291,-790.97096819,-791.17933046
DJCO,14.876563,-7.65670087,35.79672972,21.09450144
SYNA,35.3716938,2.26921093,-1.00198924,-1.15670817
CYTK,,-404.58165848,-452.92541313,-452.92541313
HUBG,6.99612362,4.15526549,3.92217587,2.92168979
RTTR,,,,
UNAM,,-10.26243181,-10.26243181,-9.83802373
DVAX,26.89883302,-338.43663931,-433.28884977,-433.28884977
IKNX,30.63354387,-4.89709743,-5.5938627,-4.61761941
LSACU,,,,
ADXS,,-2851.75292154,-3112.35392321,-3112.35392321
SESN,,,,
XENT,80.05075956,-41.59168789,-39.39271774,-39.39271774
DXCM,63.1097561,9.64092141,7.0596206,6.8495935
GURE,40.11526047,-91.84631446,-521.04722861,-541.23283481
TMST,4.34315023,-2.72170748,-8.18994044,-7.39576439
HMNF,,27.55731813,27.55731813,19.31837898
OSUR,61.17719349,5.81869927,13.79709582,10.77326089
ABEO,,,,
SSYS,48.85438938,-1.70120111,-1.12281474,-1.70544586
GNMK,32.49565445,-47.50457277,-53.72127106,-53.79398098
RDHL,64.07775894,-686.576969,-672.42592231,-672.42592231
CFFA,,,,
YVR,-686.47854671,-1710.05098373,-1815.51719482,-1767.37387835
CENTA,28.71749794,5.9883986,4.62059165,3.60114283
CHNG,,,,
CENT,28.71749794,5.9883986,4.62059165,3.60114283
DBD,24.32910646,5.43747023,-5.19247783,-7.74221355
KLXE,13.60294118,-4.35661765,-19.28308824,-17.72058824
FARO,50.39461449,-5.92537294,-15.98208322,-16.27886265
IGMS,,,,
DUOT,-6.88292084,-37.0234394,-37.16734591,-37.16734591
CNET,4.03872922,-7.74379759,-6.40301318,-6.22697126
VSAT,29.44273143,1.3299114,-0.19272549,0.03152011
TRS,24.8523163,12.38355155,10.76795523,8.48101703
ZOM,,,,
HHHH,,,,
VSTO,20.24444738,1.35969724,-3.4594362,-3.38772484
TWNK,30.16024458,14.39127441,10.40647809,6.95336987
SUMR,29.54423407,1.04052985,-1.77213436,-2.40442081
RMBL,5.89184318,-3.959963,-4.82309122,-4.82309122
Z,45.17483175,-8.9992588,-11.28827561,-11.13303488
TMSR,14.08994735,-2.19578627,-2.37585233,-2.6488645
QUMU,67.94416844,-20.37299897,-26.16907184,-25.40414794
HKIB,,,,
CONN,54.97370726,11.17181096,7.0671281,5.37303363
ATEX,-147.49704375,-1374.30035475,-1347.33937722,-1397.75325187
ADBE,83.66931716,29.87116901,29.43657306,27.80884937
IMXI,6.99843462,-2.84237632,10.14480647,7.12192146
Y,,14.67102825,13.42250965,10.24695026
IT,58.48730873,8.94043112,6.49512722,5.49522639
TCON,,,,
ACM,4.40157018,3.5533516,-0.89696814,-1.53336885
PZG,,,,
KEX,20.74130522,8.31225631,6.68757282,5.00204517
TLYS,32.73663814,4.70773454,5.0631358,3.65283384
THCB,,,,
JKS,18.23602362,6.01275876,4.16093198,2.99416308
AMEH,13.29479023,6.13857958,4.60918924,2.51803234
IVR,84.13767598,151.94471685,151.29772452,151.29772452
HBMD,,19.46475525,19.87627418,15.20098693
CBMB,,9.05735149,9.05735149,6.59966676
HCCI,17.23009005,5.99087362,2.69831198,1.8819781
HBP,19.95073892,-0.34482759,-1.25615764,-2.62315271
SGMO,,-102.68676534,-93.15714453,-92.92966767
SAVA,,,,
IMH,79.27282902,-143.87056422,-6.76723287,-6.56478373
CKH,18.47103502,5.28084944,6.13738584,3.34689224
MNSB,,27.17278638,27.17278638,21.90690078
NUVA,67.10796442,10.36367683,6.89316565,5.58476804
CDEV,21.88715809,13.50491883,2.35203795,1.78549871
CLVS,75.74507363,-256.84656588,-278.74774485,-280.00503475
MRSN,,-71.69479857,-66.96579066,-66.96579066
RPD,69.8532178,-13.99584642,-16.45618403,-16.46903015
FRBK,,-3.77411347,-3.77411347,-2.72358704
LE,40.73607727,3.13315189,1.47310614,1.33016044
PT,,,,
CGC,1.92850778,-228.67041301,-542.93664217,-549.17266159
AMRC,18.95325244,5.71359032,4.21635813,5.12565562
F,8.84348942,0.35599743,-0.41051956,0.03014753
EYES,36.3125185,-905.50458716,-994.14027819,-994.14027819
KERN,,,,
MDWD,62.72610022,17.82062978,6.49910346,6.49910346
BTU,7.81861344,4.63357805,-3.127885,-4.71490746
AFI,13.54199936,-9.83711274,-10.74736506,-11.00287448
BDR,30.72932108,-22.60598873,11.27087657,11.65134895
STRO,,-129.79221265,-130.43803819,-130.43803819
SFE,,,,
ZSAN,,,,
BLCM,,-1223.07153857,-1574.64650707,-1574.64650707
TEDU,,,,
ALAC,,,,
MOTS,,,,
AQST,61.29749663,-100.11214811,-125.92142029,-125.92142029
UAVS,-87.82605692,-1616.64340978,-1617.980105,-1617.980105
STNE,55.53218569,2.65053393,98.90269384,72.80518096
GDYN,,,,
PPSI,16.61033861,-13.63460796,-12.93453071,-9.8364877
SLCT,,26.8331637,26.19744774,20.41024035
SNBR,61.93786683,6.60022186,5.91797225,4.81908344
NOVN,,-608.86437908,-625.8374183,-625.8374183
ALSK,38.3277081,9.53196889,3.28018852,2.1269433
ESTA,61.25272149,-34.54586055,-41.88019874,-42.59476358
EXLS,28.28417122,8.18816034,8.38254252,6.82496323
NSPR,20.31711905,-263.80005375,-269.17495297,-269.81994088
KXIN,2.56920753,-7.88379438,78.79014437,78.52001741
PTI,,-1223.08,-1182.5,-1182.5
LPCN,,-7818.83205043,-7883.59536942,-7883.71658888
ENV,15.16352692,-1.36547398,-5.34313491,-1.86440358
ITMR,77.35973687,-16.28780675,-15.45413097,-15.98429952
AEHR,39.99649307,-10.72681045,-14.18990005,-14.26003858
CGEN,,,,
CCXX.U,,,,
LGL,38.57501356,9.21730874,10.32962561,21.40870863
GNFT,,,,
MYOS,-167.92635659,-408.72093023,-412.59689922,-412.59689922
GFL,7.8662002,-3.66768643,-18.20281214,-13.49486428
DXPE,27.4011217,5.21800615,3.68287604,2.84369577
SGMS,44,17.67647059,-3.17647059,-3.82352941
SKY,20.33647028,6.65148325,6.08633063,4.37747984
AA,11.45307289,8.52787041,-4.17341591,-10.71939019
MJCO,49.10169771,6.61227405,7.85327729,5.01140047
JMIA,42.3501392,-141.7788291,-141.32632667,-141.44064061
RAD,21.42877862,0.65814533,-0.69740245,-1.76725177
BLBD,13.31779996,4.20777357,2.96018837,2.46931422
BE,14.19757568,-27.06150192,-33.82571469,-31.91377617
ACY,71.71351257,26.56315468,-34.89394204,-29.35405028
CVIA,3.36990409,-5.82012804,-96.15574579,-80.86152712
GNLN,0.55829118,-10.07840455,-13.63678216,-16.39802567
BPTH,,,,
OSTK,18.10214757,-8.46912947,-9.21840076,-8.23376168
BOX,69.0380373,-20.03148231,-20.529282,-20.73179139
GLRE,,-8.02197667,-10.28039486,-0.81532967
SONO,42.19066968,0.45562311,0.5453305,0.32731892
KTOS,25.24041812,5.74216028,2.18815331,1.50522648
NFLX,38.28171701,12.92020365,10.23112357,9.26212839
IO,39.55484059,-8.80872915,-22.41253957,-27.59289897
ALRN,,,,
STRM,64.60234547,4.67224221,-16.55842639,-16.79671074
AUMN,2.32881474,-134.94960028,-100.33020507,-100.93847758
UBX,,,,
WMGI,76.0492996,1.25822565,-8.59659029,-10.00477793
KRNT,45.57227026,4.33860318,3.51286366,3.09971624
SEDG,33.0396448,13.39379656,12.52774154,10.27937938
IRIX,41.25256059,-20.65505098,-20.17400511,-20.28448454
GPL,-0.17324231,-7.33434509,-16.06677693,-16.74374423
TEUM,46.85758144,-8.67383568,-24.61497386,-23.63500508
CRTO,34.50705812,6.85295867,5.99527703,4.017031
IMVT,,,,
ELTK,15.13851758,1.73918153,2.50007345,2.32674285
CWBR,,,,
BLIN,40.60908829,-59.92890768,-42.07897012,-42.10779133
NOG,35.65404107,31.83725607,-12.69395365,-12.69395365
GRPN,53.45535994,1.80286311,-0.60980254,-1.12550503
FAMI,17.58039678,9.84250471,-0.89631386,-0.99681683
NVIV,,,,
SCON,-2084.7133758,-6146.49681529,-6091.08280255,-6091.08280255
OUNZ,-537.97269179,33694.29509011,33694.29509011,33694.29509011
AMZN,40.99001148,5.25484632,4.98178396,4.13087031
VECO,33.64953774,-6.96222001,-18.58952805,-18.77505371
PRVB,,,,
CNC,,2.86311446,2.38749179,1.76985222
BGI,36.07437028,-3.84452316,-7.4063881,-7.4063881
IMAX,53.4334688,20.81614703,19.04039791,11.8448987
YGYI,51.87432683,-13.54667496,-15.98007973,-16.05558578
FICO,70.07876583,21.69382888,18.45735001,17.30608001
CFBK,,27.87268519,27.87268519,21.22916667
ENDP,46.15161318,19.96572837,-11.83462327,-12.37264803
CTRM,,,,
CLWT,22.03267536,-2.83976705,-2.09245993,-5.51461114
COHN,94.25699928,-2.03474515,-2.35233309,-1.17961235
FRTA,16.27597153,4.87739189,-0.69357648,-0.47922801
AR,1.46732922,-3.06267774,-9.30981632,-8.62239075
IRBT,44.63143531,6.99014372,8.15372393,7.03725123
KEP,2.62584843,-2.27821565,-5.53549951,-3.99875812
IDT,16.11745126,-0.04612499,-0.04634533,0.05971276
ROLL,38.14985217,21.74417641,20.84970571,17.09373014
USWS,-4.53592666,-10.72447776,-22.56579318,-17.6764959
PUMP,21.86823022,17.51374692,12.32532227,9.40094904
PHAT,,,,
EYEG,,-264.6701787,-260.65897245,-264.21057334
SSL,27.96621519,20.6994964,-2.51299486,-3.31983367
NEOG,46.57425667,15.83090212,16.86156167,14.0723109
XTNT,65.02581862,-3.48474073,-12.55990848,-12.71141894
ACIW,42.06560629,11.5995149,5.73872243,5.32959706
JMEI,,,,
MNTA,,-1313.18920731,-1215.24635495,-1215.24635495
RPAY,26.34603851,-83.33746871,-91.34934909,-64.22413268
RYCE,,,,
SMED,29.05862741,2.67528972,2.54273032,2.05065376
HARP,,-1007.56447983,-961.96988056,-961.96988056
NURO,47.84640036,-91.82026206,-40.69026744,-40.69026744
ISNS,78.76052131,12.43551453,12.42193864,47.48167255
EVOK,,,,
DCIX,31.27095284,0.32034568,-119.41071296,-119.41071296
HSC,23.55228939,7.79221741,4.36087451,2.3936272
JT,91.44429541,-12.71310941,-26.71177422,-21.96525339
MOGO,77.45145779,-33.75890194,-12.94661878,-12.94661878
PHCF,,,,
VRT,,,,
TRX,,,,
FEDU,47.75270336,0.83722112,4.82605245,2.11138044
RKDA,-32.50641574,-1743.45594525,-2469.54662104,-2463.98631309
CMPR,48.51262353,8.90068152,6.29954637,8.99130005
SNOA,46.39521853,-35.31671914,-23.13890816,-25.5830087
GAIA,69.64745549,-31.87165379,-33.06285778,-33.14622353
MRBK,,15.81182582,15.81182582,12.26337834
ARCT,,,,
FFIV,83.95534003,21.62195291,22.19395921,17.43206075
VCNX,25.8126195,-6121.41491396,-6092.35181644,-6092.35181644
DEACU,,,,
STKL,8.78571749,-0.01957958,0.22622813,-0.05886923
ACER,,,,
ZS,79.61448955,-11.72721567,-17.31853349,-17.70148906
LUNA,48.93707586,5.97947,5.22818921,7.57277148
ANGO,49.95230415,4.13824266,16.48079928,17.46484
WORK,84.58318396,-93.25150455,-90.0615778,-90.58345045
PW,86.3440887,43.849875,43.849875,43.849875
CTIC,,-1186.96562033,-1196.50224215,-1196.41255605
HCAT,45.49602752,-35.12240143,-38.69472896,-38.78637675
OBSV,,,,
MOMO,50.08888938,18.78021905,22.64535556,17.37197179
PCOM,15.16180821,4.32379244,4.25997032,2.97254064
HPR,15.3601276,-1.35554579,-39.09035278,-29.78621877
GOOG,55.45532273,21.9780424,24.55050123,21.27792716
VERI,58.94900097,-128.77054463,-127.96084434,-125.03625524
CLDX,,-1250.08988764,-1119.84269663,-1119.84269663
STXS,78.76845196,-16.70046357,-15.88539711,-15.88539711
SRCL,31.57242588,9.27196349,-10.96436882,-10.48082444
DXF,85.1721627,32.64021366,32.64021366,14.11229601
HEAR,33.24171258,5.95833174,4.98885636,7.64671039
WRTC,39.72129336,-1231.89913747,-1194.83459866,-1194.83459866
NG,,,,
TA,23.28944566,1.11538329,0.61804449,0.52388621
CODX,-9.96750006,-5197.93655262,-5466.74429119,-5466.74429119
RH,40.71627134,13.95811788,8.99680857,7.08797777
BKD,12.25290159,0.20103089,-6.67377686,-6.60402239
IONS,98.27703545,32.59264208,30.88989845,26.41795831
NTZ,,,,
BASI,29.17614644,-1.0749546,-4.23928698,-4.44801603
ITGR,27.73457474,15.06517244,8.35244254,7.24281182
XTLB,,,,
CBIO,,,,
APOP,,,,
HLF,80.42894343,10.90812163,9.25550019,6.37674028
PUYI,84.66844028,27.4949874,30.12828561,26.2644474
LITE,29.34907174,5.73573229,0.42975017,-0.19482008
LACQ,,,,
WTTR,11.21719061,2.57496773,0.4711251,0.21554844
ESEA,20.2033851,4.92285579,-4.21743838,-4.21743838
BNFT,51.1840263,-8.28784589,-15.38388696,-15.39301827
I,48.36749593,37.35988726,-44.56020354,-44.31775461
TSC,,22.27161324,21.76875493,19.08483594
JAX,11.91091483,4.42877999,3.43148555,3.66119489
IMAC,1.92592662,-41.90257011,-48.23576469,-42.29050068
OPHC,,-16.89052438,-21.19595216,-20.23919043
TRVN,,-85393.5483871,-80229.03225806,-80229.03225806
THRM,29.5019094,9.8538068,6.09019932,3.8616256
RMBS,69.7866775,-37.70929397,-38.84174675,-40.36076009
IAU,46.3149692,3459.59368144,3459.59368144,3459.59368144
MBII,50.9651721,-74.16675178,-126.56521295,-126.56521295
AEYE,64.24920296,-72.62132735,-72.30060734,-72.30060734
SPPI,,,,
AXR,,,,
QDEL,59.97588289,19.67208211,14.42876105,13.63289648
BHC,50.6220207,15.45169166,-21.35798163,-20.78828043
INOD,33.15550145,-0.87722439,-0.94525404,-2.86798668
NVST,54.9898241,10.08504143,10.01235645,7.90812618
THS,15.45718738,4.13174409,-6.68618119,-5.15520364
LTRPA,64.31774504,8.26393338,-8.45611787,-1.40935298
INSM,78.59922179,-172.38233419,-185.8031612,-186.37252962
MAGS,45.26033329,6.95373772,5.03391646,2.63961028
UPLD,57.3287459,6.7374246,-23.59311345,-20.37891276
INSE,49.07185843,-4.14550339,-24.02409843,-24.0938639
DRI,17.67873236,10.01494427,7.61131202,7.29189245
PRPH,29.53624949,-32.79667882,-31.44997975,-31.44997975
KMX,13.46232808,2.99731669,5.79475637,4.40155846
INGN,47.48289095,12.79814777,6.7060283,5.78820422
ENPH,35.43701839,16.87048418,14.43364358,25.81122574
AVRO,,,,
HALL,,9.17437811,8.02718635,6.3718849
NVTA,45.15182821,-108.82835848,-120.10432424,-111.59511862
SPCB,34.72693613,-31.29178237,-49.86629641,-80.08845007
AAOI,22.08862484,-25.53910474,-26.92275452,-34.60434218
CUTR,53.21332658,-6.63962754,-6.7491415,-6.7953685
CPSH,11.83246233,-2.78175183,-2.94733463,-2.97274871
CCB,,29.31128507,29.31128507,23.22279884
MIDD,36.16545124,17.22227741,15.63194598,11.90222765
RLH,19.08949321,-5.2551449,-17.6650217,-16.18542629
TGTX,,-113336.18421053,-113730.92105263,-113730.92105263
MTC,,,,
AXGT,,,,
VRNS,86.17412172,-29.89378024,-30.04681537,-30.98627011
EYPT,74.72500491,-235.03241014,-278.88921626,-278.88921626
GDP,27.02239121,9.37896071,11.22771441,11.22771441
CACC,98.49563465,57.60241773,57.48153123,44.06312962
TBLT,25.80377356,-46.69338664,-126.61602845,-126.61602845
MTH,18.79753277,8.16958208,8.26151149,6.80847594
NK,,-155597.67441861,-153223.25581395,-152997.67441861
CBL,47.15301724,9.22018678,-15.98515326,-13.02406609
TBBK,,28.73151523,25.30755589,17.89758843
BNSO,,,,
CABA,,,,
DSSI,14.96143391,9.88178356,-1.73892346,-1.60508051
YCBD,61.36888866,-60.86211006,-202.054212,-185.1403445
MRCY,40.36808814,11.97275655,9.69375332,8.55487427
SPRO,,-348.35510002,-335.73042376,-335.73042376
COE,70.31017871,-7.047218,-6.50088228,-6.842613
WLFC,61.81321993,37.53786412,22.79695599,17.14856584
PIXY,19.84774083,-18.23812422,-32.38493206,-32.38493206
MLNX,64.97960282,16.74500367,16.82947836,15.41400115
SD,-0.7663625,-12.5522307,-168.37677303,-168.37677303
CORT,98.20415941,36.41569272,38.06894932,30.72929922
TMUS,44.13751722,14.30508023,10.22934353,7.7070092
PDFS,60.17760122,-8.81462873,-8.59963779,-6.33054858
JCOM,68.0704258,18.01663783,14.54738662,15.69435314
OPRX,57.55196076,-15.01554133,-16.42609559,-12.78779153
NEW,49.96060015,-15.64733428,-23.16324062,-23.64605358
KLDO,,,,
MCEP,24.60036199,8.41711409,-0.91106819,-0.90042131
TLRA,77.78888268,-18.9041418,-12.54005115,-13.23966019
LONE,34.44972793,27.10819158,26.69199471,16.69591647
CMLS,58.84781017,11.902878,7.50104406,5.50157394
DMYT.U,,,,
BHTG,8.53439388,-161.84112881,-234.40547539,-187.12577561
URG,-7.6985839,-25.67049551,-26.12836742,-26.12836742
NGVT,35.16899992,23.20365071,17.62703999,14.20836878
EXK,-24.53989161,-32.60105456,-36.16479283,-39.47991724
INDO,,,,
VVUS,56.67574541,-15.72391055,-45.12901376,-45.15911697
GTIM,9.64441232,0.19104663,-3.53264143,-4.21421318
OPRA,55.76108297,8.74863854,9.33957444,18.7350695
GRIL,36.73439799,-48.61413055,-115.67707093,-115.67707093
NWPX,16.42571748,9.87569456,11.68585668,9.98954574
OCC,25.35909037,-6.48919603,-7.299667,-7.33988541
ALC,48.46628573,1.08746441,-4.42348429,-8.7762667
OPES,,,,
MYGN,68.09687731,-0.60240964,-4.68404229,-3.22104746
GLMD,,,,
MHLD,,-13.54662517,-18.69363413,-18.53920013
QTRX,45.89135263,-69.97567596,-72.2371065,-71.90749815
KVHI,34.15096215,-12.94768749,-12.28058189,-9.84570854
CNXN,15.53158579,3.9955192,3.99566105,2.91170248
CUE,,-1063.15002815,-1049.18982596,-1061.08862917
LH,26.04372209,12.47360404,9.56312528,7.12950462
DTIL,,-392.1395809,-417.64996852,-417.64996852
JYNT,84.59228653,7.28362719,6.96047943,6.85995086
SY,82.74663229,12.57443582,19.65802024,10.88965663
LTRPB,64.31774504,8.26393338,-8.45611787,-1.40935298
COMM,21.86552588,1.55540377,-12.8698278,-11.13827276
OPRT,,15.51081146,14.07772653,2.92582619
YJ,20.7465628,-2.74583794,-1.1697724,-1.07316588
DLHC,20.13841914,6.58720797,4.08045752,2.8980808
JFK,,,,
KDMN,-26.14327772,-1748.38076546,-1203.57212954,-1204.47497547
APYX,18.70678707,-71.70170735,-67.10526316,-66.18809087
PRNB,,-167.13879408,-152.99203641,-152.99203641
THMO,43.6498812,-25.55376715,-77.40476738,-72.79067985
WEI,57.97788855,10.60569849,14.23239404,12.28827254
EGLE,13.55081882,1.56563547,-7.4209215,-7.4209215
MNLO,,,,
TAT,46.44910738,26.42321703,7.37423608,-5.35268086
PFNX,87.26304495,1.63732464,2.10428009,2.10229305
CGIX,44.77983778,-39.72769409,-82.48551564,-79.51911935
XBIO,-61.06293215,-38510.62932146,-74856.58619477,-74856.58619477
NVUS,,,,
NTP,3.77740304,-581.28161889,-515.81787521,-457.53794266
NTUS,55.61264543,6.20364671,-3.9740472,-2.84814789
EMAN,25.17398788,-20.84487016,-16.07423483,-16.07423483
ISDR,63.39367904,3.17275238,4.87879718,4.20988033
HSKA,44.38982236,0.34811391,-2.1058038,-1.19434865
KPTI,,-462.85427824,-487.98082801,-488.07864427
PLAN,78.13730166,-42.33439265,-41.59622093,-42.87573774
DBVT,,,,
BWAY,,,,
ORN,8.92135688,0.05491325,-0.49280763,-0.75650419
ADIL,,,,
QHC,3.38156115,3.38156115,-8.47709533,-8.64987624
ALKS,79.95272203,-6.44589379,-16.82877193,-16.79153711
CNNE,13.05367614,-10.45557059,20.63148399,12.61163735
CRNC,,,,
PING,70.21671648,3.2437484,-4.00414989,-0.61918995
AMSC,15.51106393,-37.01688618,-29.36170919,-32.44866138
CLSN,,-4113.0946,-3733.6014,-3370.3066
TGB,-14.52376329,-19.60592747,-26.00824069,-16.1967814
MTLS,55.7687526,0.79236947,2.38434911,0.82472907
CPS,10.64616939,0.89121028,2.9017559,1.9547724
SDC,77.13081451,-65.33209671,-71.36411306,-22.31097146
MDGL,,,,
CNR,18.62758953,5.78723194,-0.2170869,-0.3284628
QBAK,21.83942258,-0.52087209,-0.18602575,-0.05208721
CEL,26.51024811,1.18662352,-3.23624595,-2.88565264
LAC,-165.32749082,-367.84209582,767.09563765,829.20582007
ATEN,77.01102395,-6.84952123,-7.71864477,-8.38036383
MASI,67.08756426,23.58789427,24.96873124,20.92218584
KBSF,-5.7918856,-32.38588378,-102.2418291,-77.7135706
ZIOP,,,,
LTRX,52.18091033,-1.64651508,-8.77109726,-9.12598523
LGND,63.46668662,-4.75632264,662.30940623,523.18883956
TMQ,,,,
HCCH,,,,
SP,11.943259,5.46973613,4.27360702,2.93322113
BXC,12.38717491,0.8369267,-0.81933273,-0.66948069
CRVL,25.40395952,10.40358218,10.40358218,7.96062286
BLDP,18.68862638,-26.39699009,-26.31738045,-36.74559917
TSRI,15.18971735,-4.78928001,-4.33625396,-3.10344376
TTNP,71.68824015,-449.35279537,-441.22831176,-441.22831176
BBIO,93.234714,-656.24013807,-711.33136095,-642.30276134
INVA,,89.63793348,84.73870157,57.22914142
GSX,70.897957,5.37153314,6.40717224,5.57860377
ELMD,76.87108609,14.79859557,15.21782125,11.06698156
NET,77.90308757,-37.60896377,-36.48256928,-36.87104124
PRAA,67.88119214,9.5030341,11.55537045,8.48326594
ADVM,,-27418,-25794.4,-25794.4
EDU,56.87276531,12.69456345,14.58334865,11.52672927
TUP,66.20501696,10.61794316,5.75115412,0.68969353
OPGN,53.36093093,-313.5938403,-355.75396428,-355.75396428
GVP,21.77031331,3.50245093,-5.27457137,-5.42478936
PSV,-10.0492658,-23.77911704,-45.70717941,-45.70717941
ONCT,,-900,-1929.17093142,-1929.17093142
CVTI,7.11324855,1.4761975,1.33478214,0.9476506
EQS,,,,
KZR,,,,
BYFC,,-3.07838427,-3.07838427,-1.13972848
RTRX,85.68308068,-56.92434042,-83.52325223,-83.51127537
AGMH,,,,
POLA,30.75992795,1.30919586,1.47409883,2.14138291
APWC,6.79985999,-0.79439972,0.19320966,-0.45418271
BTE,14.67760847,10.54730567,-5.31212012,-0.83860702
ELOX,,,,
ITCI,,-254090.45749262,-243711.0471351,-243713.68683286
ERII,75.94948356,11.92059074,14.09675416,12.55204619
GENC,27.95647939,11.06981751,19.92003281,15.85503383
SONM,30.64731125,-10.11601207,,-23.55758894
ACHV,,,,
REZI,24.25821973,5.91419407,1.4234162,0.72173216
TLSA,,,,
INTL,2.16095856,0.27321241,0.28811007,0.21734619
APTO,,,,
